Date,Adj Close,Returns
2022-10-11,216.5,
2022-10-12,217.24000499999997,0.0034180369515011133
2022-10-13,221.72000099999997,0.020622334270338438
2022-10-14,204.990005,-0.07545551111557125
2022-10-17,219.350006,0.07005220083779218
2022-10-18,220.190002,0.003829477898441347
2022-10-19,222.039993,0.008401793828949566
2022-10-20,207.279999,-0.06647448417096646
